f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
168,722185,53838,34.272,-83.83,+0388.6,2017,01,02,49.7,49.7,975.3,3.6,6.4,9.9,53.1,37.0,0.59,999.9,1,1,0,0,0,0
169,722166,93845,30.783,-83.277,+0060.4,2017,01,20,67.8,63.2,1005.7,8.3,4.8,15.0,82.0,51.1,0.03,999.9,1,1,0,0,0,0
170,722195,03888,33.779,-84.521,+0256.0,2017,03,01,67.4,57.7,986.2,9.5,7.2,17.1,79.0,48.9,0.0,999.9,0,1,0,0,1,0
171,722156,53873,34.123,-84.849,+0232.6,2017,04,24,57.3,53.5,981.1,7.9,1.7,6.0,69.1,53.1,0.51,999.9,0,1,0,0,0,0
172,722255,93842,32.516,-84.942,+0119.5,2017,10,08,77.2,73.9,995.2,7.9,9.6,15.0,86.0,73.9,0.7,999.9,0,1,0,0,1,0
173,723200,93801,34.348,-85.161,+0194.8,2017,02,08,57.9,54.8,985.2,4.3,2.1,8.0,66.9,44.1,0.02,999.9,1,1,0,0,0,0
174,723200,93801,34.348,-85.161,+0194.8,2017,05,05,54.9,50.2,978.5,8.2,5.9,11.1,72.0,50.0,0.92,999.9,0,1,0,0,0,0
175,723160,13870,31.536,-82.507,+0058.8,2017,08,10,80.0,72.7,1012.9,7.7,2.0,6.0,93.0,72.0,0.02,999.9,1,0,0,0,0,0
176,722250,13829,32.35,-85.0,+0070.7,2017,06,20,75.6,73.7,1008.6,8.4,2.8,8.9,78.8,73.4,0.09,999.9,0,1,0,0,0,0
177,722156,53873,34.123,-84.849,+0232.6,2017,10,12,69.8,65.8,990.7,5.5,0.6,5.1,84.9,64.0,0.0,999.9,1,0,0,0,0,0
178,722255,93842,32.516,-84.942,+0119.5,2017,06,20,76.8,71.9,1003.2,9.2,4.3,9.9,90.0,73.0,0.01,999.9,0,1,0,0,0,0
179,722156,53873,34.123,-84.849,+0232.6,2017,06,24,75.8,73.6,987.8,9.7,1.1,4.1,84.0,71.6,0.69,999.9,0,1,0,0,0,0
180,722166,93845,30.783,-83.277,+0060.4,2017,02,08,63.5,60.5,1004.2,9.0,5.4,14.0,79.0,50.0,1.01,999.9,1,1,0,0,1,0
181,722160,13869,31.536,-84.194,+0057.9,2017,10,09,82.2,75.2,1006.9,8.7,6.5,9.9,93.0,77.0,0.01,999.9,0,1,0,0,0,0
182,722195,03888,33.779,-84.521,+0256.0,2017,01,02,51.8,49.9,989.8,5.4,3.5,6.0,55.9,42.1,0.72,999.9,1,1,0,0,0,0
183,747808,63803,33.98,-83.963,+0323.4,2017,10,17,56.3,41.8,987.4,10.0,4.9,11.1,72.0,46.0,0.06,999.9,0,0,0,0,0,0
184,722185,53838,34.272,-83.83,+0388.6,2017,04,25,62.6,56.4,961.8,8.6,5.1,13.0,77.0,50.0,0.06,999.9,1,1,0,0,0,0
185,722250,13829,32.35,-85.0,+0070.7,2017,01,17,60.0,53.2,1014.3,8.2,3.1,11.1,78.8,46.4,0.0,999.9,1,0,0,0,0,0
186,747804,13824,32.017,-81.133,+0012.5,2017,01,07,45.0,42.2,1015.0,9.0,4.4,12.0,63.3,37.2,1.5,999.9,0,1,0,0,0,0
187,722185,53838,34.272,-83.83,+0388.6,2017,04,23,58.6,56.6,965.6,6.8,8.8,17.1,73.9,51.8,1.02,999.9,1,1,0,0,1,0
188,722090,03875,31.883,-81.567,+0013.7,2017,03,27,67.0,57.6,1016.8,8.7,3.7,11.1,80.8,53.6,0.0,999.9,1,1,0,0,0,0
189,723110,13873,33.948,-83.328,+0239.3,2017,08,12,78.0,73.9,986.2,7.2,1.1,6.0,89.1,71.6,1.41,999.9,1,1,0,0,1,0
190,722137,13878,31.152,-81.391,+0004.9,2017,06,07,75.5,73.2,1005.4,8.6,4.5,9.9,80.1,72.0,0.28,999.9,0,1,0,0,1,0
191,722197,53819,33.355,-84.567,+0243.2,2017,01,22,57.6,56.6,971.3,7.2,5.3,17.1,63.0,51.1,2.45,999.9,0,1,0,0,1,0
192,722185,53838,34.272,-83.83,+0388.6,2017,10,08,71.9,71.5,967.6,6.3,7.6,13.0,78.1,68.0,0.09,999.9,0,1,0,0,0,0
193,722270,13864,33.917,-84.517,+0325.5,2017,04,23,62.9,58.8,971.4,7.9,7.0,20.0,81.7,55.8,0.17,999.9,1,1,0,0,0,0
194,722180,03820,33.364,-81.963,+0040.2,2017,01,01,51.2,47.7,1015.7,6.5,2.4,8.9,61.0,45.0,0.33,999.9,0,1,0,0,0,0
195,722137,13878,31.152,-81.391,+0004.9,2017,09,23,80.0,73.5,1013.9,9.4,8.5,15.9,87.1,75.0,0.0,999.9,1,1,0,0,1,0
196,722181,13837,33.467,-82.039,+0128.9,2017,02,08,62.1,55.6,993.9,9.2,4.2,17.1,78.1,51.1,0.5,999.9,0,1,0,0,1,0
197,722255,93842,32.516,-84.942,+0119.5,2017,05,05,54.9,49.1,990.4,8.9,9.2,20.0,73.9,50.0,0.59,999.9,0,1,0,0,0,0
198,722197,53819,33.355,-84.567,+0243.2,2017,10,10,76.2,72.7,989.6,4.6,1.2,7.0,88.0,71.1,1.03,999.9,1,0,0,0,0,0
199,722197,53819,33.355,-84.567,+0243.2,2017,06,21,72.8,71.6,990.2,8.6,2.5,6.0,77.0,70.0,0.19,999.9,0,1,0,0,0,0
200,722156,53873,34.123,-84.849,+0232.6,2017,01,01,44.2,42.1,991.0,6.0,5.2,8.0,48.9,41.0,0.5,999.9,0,1,0,0,0,0
201,722255,93842,32.516,-84.942,+0119.5,2017,02,22,63.3,59.4,996.5,7.9,6.3,15.0,73.0,55.0,1.09,999.9,0,1,0,0,0,0
202,722137,13878,31.152,-81.391,+0004.9,2017,06,06,76.8,72.9,1008.2,9.5,5.6,8.9,79.0,73.4,0.37,999.9,0,1,0,0,0,0
203,722181,13837,33.467,-82.039,+0128.9,2017,09,11,64.5,58.6,996.0,6.6,18.6,31.1,73.0,60.1,0.49,999.9,1,1,0,0,0,0
204,723160,13870,31.536,-82.507,+0058.8,2017,08,31,77.8,71.9,1009.8,7.8,3.2,18.1,93.9,69.8,0.94,999.9,1,1,0,0,1,0
205,722181,13837,33.467,-82.039,+0128.9,2017,01,07,39.2,32.2,1004.0,7.5,8.5,15.9,45.0,33.8,1.44,999.9,0,1,1,0,0,0
206,723110,13873,33.948,-83.328,+0239.3,2017,01,02,50.2,50.0,992.1,4.4,5.3,8.9,55.0,39.9,0.83,999.9,1,1,0,0,0,0
207,722166,93845,30.783,-83.277,+0060.4,2017,10,08,77.8,75.4,1005.0,8.9,8.8,19.0,91.0,73.0,0.85,999.9,1,1,0,0,0,0
208,723200,93801,34.348,-85.161,+0194.8,2017,10,10,78.4,73.7,994.1,10.0,2.8,8.0,88.0,73.0,0.53,999.9,0,1,0,0,0,0
209,747810,13857,30.967,-83.2,+0071.0,2017,01,20,67.8,63.0,1003.8,8.8,6.1,14.0,81.0,55.0,0.23,999.9,0,1,0,0,0,0
210,722185,53838,34.272,-83.83,+0388.6,2017,10,10,75.5,72.3,973.6,7.8,2.4,6.0,84.2,71.6,0.01,999.9,0,1,0,0,0,0
211,722156,53873,34.123,-84.849,+0232.6,2017,01,03,57.5,54.7,984.2,8.3,2.2,14.0,64.0,50.0,1.26,999.9,1,1,0,0,0,0
212,722196,53863,33.875,-84.302,+0305.4,2017,01,21,60.0,56.7,973.0,5.7,2.8,12.0,73.9,54.0,0.19,999.9,1,1,0,0,1,0
213,722197,53819,33.355,-84.567,+0243.2,2017,06,05,73.9,70.6,983.2,9.3,3.2,12.0,84.9,69.1,0.3,999.9,0,1,0,0,0,0
214,722270,13864,33.917,-84.517,+0325.5,2017,06,05,73.4,69.2,973.1,8.2,5.2,13.0,82.4,69.8,0.28,999.9,0,1,0,0,0,0
215,722197,53819,33.355,-84.567,+0243.2,2017,04,05,62.8,60.0,981.6,9.1,3.2,20.0,82.0,54.0,0.02,999.9,1,1,0,0,1,0
216,722185,53838,34.272,-83.83,+0388.6,2017,04,20,68.1,60.0,977.0,7.0,4.7,8.0,82.0,59.0,0.0,999.9,1,0,0,0,0,0
217,722250,13829,32.35,-85.0,+0070.7,2017,01,15,56.8,49.5,1018.1,7.4,0.7,6.0,75.7,41.0,0.0,999.9,1,0,0,0,0,0
218,722196,53863,33.875,-84.302,+0305.4,2017,09,12,60.8,59.1,968.9,3.3,7.0,14.0,63.0,55.9,3.13,999.9,0,1,0,0,0,0
219,722166,93845,30.783,-83.277,+0060.4,2017,06,06,74.2,71.1,1001.6,8.4,3.1,8.0,84.9,70.0,0.51,999.9,0,1,0,0,0,0
220,723110,13873,33.948,-83.328,+0239.3,2017,05,21,71.0,68.6,990.2,8.7,4.3,9.9,91.0,64.9,2.17,999.9,1,1,0,0,1,0
221,722180,03820,33.364,-81.963,+0040.2,2017,10,08,80.9,75.9,1007.9,9.1,5.9,15.9,91.0,68.0,0.03,999.9,0,1,0,0,0,0
222,722160,13869,31.536,-84.194,+0057.9,2017,02,28,62.9,58.3,1017.6,5.4,4.5,13.0,82.0,42.1,0.52,999.9,1,1,0,0,0,0
223,722181,13837,33.467,-82.039,+0128.9,2017,01,03,64.0,56.8,997.2,6.8,4.6,9.9,71.6,57.9,2.17,999.9,1,1,0,0,1,0
224,722185,53838,34.272,-83.83,+0388.6,2017,05,23,66.8,65.2,965.7,8.1,3.9,9.9,78.1,64.0,1.57,999.9,0,1,0,0,0,0
225,747808,63803,33.98,-83.963,+0323.4,2017,10,11,75.7,69.8,980.4,6.4,3.6,9.9,87.1,66.0,0.0,999.9,1,0,0,0,0,0
226,723110,13873,33.948,-83.328,+0239.3,2017,06,05,73.8,71.6,982.8,8.6,2.2,8.0,82.9,69.1,0.41,999.9,1,1,0,0,0,0
227,722070,03822,32.131,-81.202,+0014.0,2017,08,04,79.8,74.0,1016.7,9.7,5.7,9.9,90.0,73.0,0.25,999.9,0,1,0,0,1,0
228,722195,03888,33.779,-84.521,+0256.0,2017,05,05,54.1,52.1,972.2,9.0,7.2,15.9,66.9,48.2,0.74,999.9,0,1,0,0,0,0
229,722137,13878,31.152,-81.391,+0004.9,2017,07,26,79.6,76.0,1017.5,8.4,3.2,12.0,90.0,75.9,0.96,999.9,0,1,0,0,1,0
230,722185,53838,34.272,-83.83,+0388.6,2017,08,07,75.5,71.5,971.9,9.0,6.6,15.0,89.1,66.9,0.68,999.9,0,1,0,0,1,0
231,723200,93801,34.348,-85.161,+0194.8,2017,06,30,74.5,73.1,994.4,8.8,4.2,9.9,82.9,68.0,0.84,999.9,0,1,0,0,0,0
232,723160,13870,31.536,-82.507,+0058.8,2017,09,22,77.6,69.2,1008.4,5.4,2.0,7.0,91.0,66.9,0.31,999.9,1,1,0,0,1,0
233,722166,93845,30.783,-83.277,+0060.4,2017,04,05,74.5,68.9,1005.2,9.3,6.4,15.0,84.0,64.0,0.04,999.9,0,1,0,0,1,0
234,722185,53838,34.272,-83.83,+0388.6,2017,03,12,40.9,37.1,978.0,8.5,6.3,14.0,48.0,35.6,0.46,999.9,0,1,0,0,0,0
235,722154,53885,34.722,-84.869,+0216.4,2017,08,24,83.3,58.5,988.7,10.0,9.2,12.0,86.0,78.8,0.0,999.9,0,0,0,0,0,0
236,720348,63886,33.154,-83.241,+0117.0,2017,07,08,73.0,70.7,1003.4,8.3,4.5,8.0,75.2,71.6,99.99,999.9,0,1,0,0,1,0
237,747809,03832,33.983,-83.668,+0287.4,2017,03,08,65.3,37.8,991.3,9.3,6.8,8.9,73.4,60.8,99.99,999.9,0,1,0,0,0,0
238,720294,53898,33.78,-82.816,+0196.6,2017,10,03,75.2,50.9,1005.6,10.0,4.3,5.1,78.8,68.0,0.0,999.9,0,0,0,0,0,0
239,747809,03832,33.983,-83.668,+0287.4,2017,03,27,65.1,58.3,984.6,10.0,3.4,5.1,71.6,60.8,99.99,999.9,0,1,0,0,1,0
240,747809,03832,33.983,-83.668,+0287.4,2017,01,19,59.4,42.8,983.9,9.4,1.4,4.1,66.2,53.6,0.0,999.9,0,0,0,0,0,0
241,747809,03832,33.983,-83.668,+0287.4,2017,02,20,65.9,45.2,986.8,10.0,3.0,5.1,75.2,51.8,0.0,999.9,0,0,0,0,0,0
242,747809,03832,33.983,-83.668,+0287.4,2017,01,12,54.8,47.9,992.6,10.0,4.0,6.0,62.6,51.8,0.0,999.9,0,0,0,0,0,0
243,747809,03832,33.983,-83.668,+0287.4,2017,01,20,62.0,50.3,978.4,7.8,3.2,9.9,73.4,57.2,0.0,999.9,0,0,0,0,0,0
244,747809,03832,33.983,-83.668,+0287.4,2017,02,21,59.9,47.3,986.6,10.0,0.8,5.1,69.8,51.8,0.0,999.9,0,0,0,0,0,0
245,720301,63846,32.646,-81.596,+0057.3,2017,07,12,91.9,75.8,1013.5,10.0,2.5,7.0,93.4,88.2,99.99,999.9,0,1,0,0,1,0
246,720301,63846,32.646,-81.596,+0057.3,2017,10,22,67.3,64.8,1018.4,10.0,2.9,5.1,69.3,65.5,0.0,999.9,0,0,0,0,0,0
247,747809,03832,33.983,-83.668,+0287.4,2017,04,06,55.4,41.3,975.8,10.0,14.5,19.0,64.4,51.8,99.99,999.9,0,1,0,0,1,0
248,747809,03832,33.983,-83.668,+0287.4,2017,03,30,74.4,54.9,981.0,10.0,2.3,6.0,82.4,60.8,0.0,999.9,0,0,0,0,0,0
249,720289,63836,33.53,-82.516,+0151.8,2017,10,22,58.3,54.5,1008.9,10.0,2.6,4.1,61.3,55.9,0.0,999.9,0,0,0,0,0,0
250,747809,03832,33.983,-83.668,+0287.4,2017,01,17,62.3,54.9,989.7,5.7,3.3,11.1,75.2,57.2,0.0,999.9,1,0,0,0,0,0
251,720294,53898,33.78,-82.816,+0196.6,2017,10,22,59.5,56.2,1002.0,10.0,0.0,2.9,62.6,55.4,0.0,999.9,0,0,0,0,0,0
252,722062,63842,31.477,-82.861,+0078.3,2017,10,22,69.8,64.1,1014.8,10.0,5.2,7.0,71.6,68.0,0.0,999.9,0,0,0,0,0,0
253,720268,53882,30.983,-84.633,+0043.0,2017,10,22,71.1,65.9,1017.1,10.0,4.2,5.1,73.4,68.0,0.0,999.9,0,0,0,0,0,0
254,747809,03832,33.983,-83.668,+0287.4,2017,05,02,66.5,39.7,981.5,10.0,6.0,9.9,80.6,55.4,0.0,999.9,0,0,0,0,0,0
255,747809,03832,33.983,-83.668,+0287.4,2017,01,14,59.0,54.4,997.1,6.5,0.8,2.9,71.6,51.8,0.0,999.9,0,0,0,0,0,0
256,722130,13861,31.25,-82.4,+0043.3,2017,10,22,70.3,66.6,1018.5,10.0,5.2,7.0,72.5,68.0,0.0,999.9,0,0,0,0,0,0
257,747809,03832,33.983,-83.668,+0287.4,2017,03,09,61.6,24.3,990.5,10.0,5.3,8.0,75.2,44.6,0.0,999.9,0,0,0,0,0,0
258,747807,03821,33.017,-85.067,+0207.9,2017,10,22,65.8,60.8,998.8,10.0,0.8,2.9,70.3,60.4,0.0,999.9,0,0,0,0,0,0
259,720301,63846,32.646,-81.596,+0057.3,2017,09,12,74.3,65.7,1004.0,10.0,3.9,6.0,77.4,68.5,0.0,999.9,0,0,0,0,0,0
260,747809,03832,33.983,-83.668,+0287.4,2017,03,06,61.2,40.3,995.6,10.0,2.7,7.0,69.8,53.6,0.0,999.9,0,0,0,0,0,0
261,747809,03832,33.983,-83.668,+0287.4,2017,02,16,48.7,21.4,980.5,10.0,7.4,11.1,60.8,39.2,0.0,999.9,0,0,0,0,0,0
262,747809,03832,33.983,-83.668,+0287.4,2017,03,25,64.2,51.1,991.7,10.0,3.3,8.0,75.2,55.4,0.0,999.9,0,0,0,0,0,0
263,747809,03832,33.983,-83.668,+0287.4,2017,10,22,61.0,54.3,992.4,10.0,0.9,4.1,64.4,55.4,0.0,999.9,0,0,0,0,0,0
264,722195,03888,33.779,-84.521,+0256.0,2017,01,30,52.4,26.4,988.7,10.0,11.6,15.9,55.0,45.0,0.0,999.9,0,0,0,0,0,0
265,722130,13861,31.25,-82.4,+0043.3,2017,07,01,93.0,77.3,1014.1,10.0,5.0,8.9,97.0,88.7,0.0,999.9,0,0,0,0,0,0
266,747809,03832,33.983,-83.668,+0287.4,2017,02,23,60.1,54.5,979.0,8.3,1.8,5.1,75.2,53.6,0.0,999.9,0,0,0,0,0,0
267,747806,63809,32.955,-84.264,+0242.6,2017,04,22,81.5,45.7,985.0,10.0,11.1,13.0,84.2,78.8,0.0,999.9,0,0,0,0,0,0
268,747809,03832,33.983,-83.668,+0287.4,2017,03,02,57.0,34.0,985.3,10.0,10.0,14.0,64.4,44.6,99.99,999.9,0,1,0,0,0,0
269,747809,03832,33.983,-83.668,+0287.4,2017,04,09,60.3,32.2,987.5,10.0,1.3,5.1,78.8,42.8,0.0,999.9,0,0,0,0,0,0
270,747809,03832,33.983,-83.668,+0287.4,2017,01,15,59.0,50.0,992.5,5.4,1.2,5.1,75.2,48.2,0.0,999.9,1,0,0,0,0,0
271,747809,03832,33.983,-83.668,+0287.4,2017,01,22,59.5,57.4,970.3,7.9,1.7,5.1,62.6,57.2,99.99,999.9,0,1,0,0,0,0
272,720301,63846,32.646,-81.596,+0057.3,2017,05,10,91.0,60.3,1008.9,10.0,5.3,11.1,94.3,85.3,0.0,999.9,0,0,0,0,0,0
273,747809,03832,33.983,-83.668,+0287.4,2017,02,14,57.6,25.0,981.9,10.0,3.6,7.0,71.6,39.2,0.0,999.9,0,0,0,0,0,0
274,747809,03832,33.983,-83.668,+0287.4,2017,03,21,69.6,50.0,984.0,10.0,5.1,8.0,87.8,53.6,0.0,999.9,0,0,0,0,0,0
275,747809,03832,33.983,-83.668,+0287.4,2017,01,23,52.6,48.0,959.1,10.0,7.1,15.9,60.8,46.4,99.99,999.9,0,1,0,0,0,0
276,747809,03832,33.983,-83.668,+0287.4,2017,02,26,48.0,17.2,986.6,10.0,5.9,11.1,62.6,35.6,0.0,999.9,0,0,0,0,0,0
277,747809,03832,33.983,-83.668,+0287.4,2017,02,27,49.8,29.0,991.9,10.0,1.0,8.0,59.0,42.8,99.99,999.9,0,1,0,0,0,0
278,747809,03832,33.983,-83.668,+0287.4,2017,02,19,60.0,48.0,983.8,9.7,5.0,11.1,71.6,46.4,0.0,999.9,0,0,0,0,0,0
279,747809,03832,33.983,-83.668,+0287.4,2017,03,18,62.8,48.2,988.5,9.3,8.0,15.0,73.4,57.2,99.99,999.9,0,1,0,0,0,0
280,747809,03832,33.983,-83.668,+0287.4,2017,02,15,54.8,35.6,973.2,9.7,8.1,21.0,62.6,51.8,99.99,999.9,0,1,0,0,0,0
281,747809,03832,33.983,-83.668,+0287.4,2017,03,13,38.4,32.6,989.6,10.0,4.6,9.9,42.8,33.8,99.99,999.9,0,1,0,0,0,0
282,747809,03832,33.983,-83.668,+0287.4,2017,03,11,53.1,25.2,989.7,10.0,3.7,8.9,60.8,39.2,0.0,999.9,0,0,0,0,0,0
283,747809,03832,33.983,-83.668,+0287.4,2017,03,17,48.2,21.6,993.1,10.0,3.1,7.0,66.2,33.8,0.0,999.9,0,0,0,0,0,0
284,747809,03832,33.983,-83.668,+0287.4,2017,02,28,56.7,46.8,992.1,10.0,2.1,5.1,73.4,46.4,0.0,999.9,0,0,0,0,1,0
285,747809,03832,33.983,-83.668,+0287.4,2017,04,29,74.1,68.5,986.5,9.5,1.3,4.1,84.2,68.0,0.0,999.9,0,0,0,0,0,0
286,722130,13861,31.25,-82.4,+0043.3,2017,06,13,85.2,72.0,1013.4,10.0,2.6,7.0,89.4,80.2,99.99,999.9,0,1,0,0,0,0
287,747809,03832,33.983,-83.668,+0287.4,2017,01,11,53.4,39.2,993.0,10.0,0.3,2.9,66.2,48.2,0.0,999.9,0,0,0,0,0,0
288,720348,63886,33.154,-83.241,+0117.0,2017,06,05,77.5,74.3,996.1,8.4,2.4,11.1,84.2,71.6,99.99,999.9,0,1,0,0,1,0
289,747808,63803,33.98,-83.963,+0323.4,2017,03,17,48.0,27.4,989.0,10.0,3.0,9.9,64.4,32.0,0.0,999.9,0,0,0,0,0,0
290,720301,63846,32.646,-81.596,+0057.3,2017,07,02,79.1,77.3,1012.4,9.7,1.2,13.0,86.0,73.4,99.99,999.9,0,1,0,0,1,0
291,722130,13861,31.25,-82.4,+0043.3,2017,07,06,94.4,77.3,1014.7,10.0,2.6,6.0,97.7,88.9,0.0,999.9,0,0,0,0,0,0
292,747808,63803,33.98,-83.963,+0323.4,2017,03,01,70.8,59.2,977.0,9.7,11.8,15.0,77.0,62.6,0.0,999.9,0,0,0,0,0,0
293,747808,63803,33.98,-83.963,+0323.4,2017,03,08,59.6,33.9,987.2,8.7,5.9,9.9,69.8,48.2,99.99,999.9,0,1,0,0,0,0
294,747808,63803,33.98,-83.963,+0323.4,2017,08,30,72.6,66.1,980.8,5.8,4.7,6.0,77.0,69.8,0.0,999.9,0,0,0,0,0,0
295,747808,63803,33.98,-83.963,+0323.4,2017,02,18,51.2,41.3,976.5,9.6,1.3,6.0,57.2,32.0,0.0,999.9,0,0,0,0,0,0
296,747809,03832,33.983,-83.668,+0287.4,2017,03,03,49.9,19.4,996.5,10.0,8.3,15.0,60.8,35.6,0.0,999.9,0,0,0,0,0,0
297,747808,63803,33.98,-83.963,+0323.4,2017,09,11,57.6,54.6,975.0,5.3,18.1,28.0,62.6,55.4,99.99,999.9,0,1,0,0,0,0
298,747806,63809,32.955,-84.264,+0242.6,2017,04,23,67.2,59.9,980.6,8.3,4.8,15.9,73.4,60.8,99.99,999.9,0,1,0,0,0,0
299,747808,63803,33.98,-83.963,+0323.4,2017,09,14,72.4,62.9,977.7,8.9,2.7,6.0,77.0,64.4,0.0,999.9,0,0,0,0,0,0
300,722130,13861,31.25,-82.4,+0043.3,2017,09,11,64.8,61.9,1001.4,6.9,19.9,29.9,73.0,63.3,99.99,999.9,0,1,0,0,0,0
301,747812,63813,34.013,-84.599,+0317.0,2017,01,09,34.5,9.8,998.4,10.0,4.2,8.0,42.8,24.8,0.0,999.9,0,0,0,0,0,0
302,747812,63813,34.013,-84.599,+0317.0,2017,04,02,67.7,46.1,980.2,10.0,6.2,9.9,80.6,46.4,0.0,999.9,0,0,0,0,0,0
303,720294,53898,33.78,-82.816,+0196.6,2017,03,15,36.0,24.8,995.2,10.0,6.9,13.0,42.8,30.2,0.0,999.9,0,0,0,0,0,0
304,747808,63803,33.98,-83.963,+0323.4,2017,03,02,52.5,29.9,983.4,10.0,10.3,15.0,60.8,41.0,0.0,999.9,0,0,0,0,0,0
305,747808,63803,33.98,-83.963,+0323.4,2017,05,17,78.4,61.9,981.1,10.0,5.4,9.9,87.8,60.8,0.0,999.9,0,0,0,0,0,0
306,747812,63813,34.013,-84.599,+0317.0,2017,06,28,79.8,59.4,982.8,10.0,4.9,8.9,89.6,62.6,0.0,999.9,0,0,0,0,0,0
307,747808,63803,33.98,-83.963,+0323.4,2017,08,10,76.4,72.4,983.7,6.0,4.5,8.0,82.4,71.6,0.0,999.9,0,0,0,0,0,0
308,747808,63803,33.98,-83.963,+0323.4,2017,05,09,76.2,53.3,979.4,10.0,8.4,14.0,84.2,59.0,0.0,999.9,0,0,0,0,0,0
309,747812,63813,34.013,-84.599,+0317.0,2017,06,30,74.6,72.7,981.9,7.6,3.6,8.0,82.4,69.8,99.99,999.9,0,1,0,0,0,0
310,747812,63813,34.013,-84.599,+0317.0,2017,05,17,83.5,57.5,981.2,10.0,4.1,9.9,93.2,68.0,0.0,999.9,0,0,0,0,0,0
311,747812,63813,34.013,-84.599,+0317.0,2017,01,01,45.0,44.2,982.8,1.5,5.8,9.9,48.2,42.8,99.99,999.9,1,1,0,0,0,0
312,747808,63803,33.98,-83.963,+0323.4,2017,07,30,80.0,61.6,978.7,10.0,8.1,12.0,86.0,66.2,0.0,999.9,0,0,0,0,0,0
313,747808,63803,33.98,-83.963,+0323.4,2017,09,02,75.3,57.7,979.6,10.0,9.6,12.0,80.6,62.6,0.0,999.9,0,0,0,0,0,0
314,747808,63803,33.98,-83.963,+0323.4,2017,04,10,67.1,45.6,986.2,10.0,3.9,8.0,78.8,46.4,0.0,999.9,0,0,0,0,0,0
315,747808,63803,33.98,-83.963,+0323.4,2017,09,24,76.1,63.5,980.2,9.4,7.6,12.0,82.4,66.2,0.0,999.9,0,0,0,0,0,0
316,747805,63818,32.483,-81.737,+0057.0,2017,07,03,78.1,76.8,1011.7,9.4,1.7,8.0,89.8,73.0,99.99,999.9,0,1,0,0,1,0
317,747808,63803,33.98,-83.963,+0323.4,2017,08,22,83.4,71.9,981.2,9.8,1.1,5.1,91.4,69.8,0.0,999.9,0,0,0,0,0,0
318,747808,63803,33.98,-83.963,+0323.4,2017,01,29,45.1,23.5,975.7,10.0,10.6,15.9,50.0,37.4,0.0,999.9,0,0,0,0,0,0
319,747808,63803,33.98,-83.963,+0323.4,2017,01,17,66.3,53.9,983.9,7.8,5.6,12.0,73.4,57.2,0.0,999.9,1,0,0,0,0,0
320,747808,63803,33.98,-83.963,+0323.4,2017,01,31,56.4,33.0,979.6,10.0,7.6,13.0,71.6,41.0,0.0,999.9,0,0,0,0,0,0
321,747808,63803,33.98,-83.963,+0323.4,2017,06,25,74.6,62.0,981.9,10.0,6.6,12.0,80.6,66.2,0.0,999.9,0,0,0,0,0,0
322,747808,63803,33.98,-83.963,+0323.4,2017,08,02,78.2,63.1,982.0,10.0,1.4,6.0,84.2,66.2,0.0,999.9,0,0,0,0,0,0
323,747808,63803,33.98,-83.963,+0323.4,2017,05,25,65.2,50.5,969.9,10.0,11.7,18.1,71.6,57.2,0.0,999.9,0,0,0,0,0,0
324,747808,63803,33.98,-83.963,+0323.4,2017,03,21,73.8,56.6,977.5,8.1,7.6,9.9,84.2,57.2,0.0,999.9,0,0,0,0,0,0
325,747808,63803,33.98,-83.963,+0323.4,2017,03,22,64.1,48.2,981.6,8.9,8.4,9.9,77.0,55.4,0.0,999.9,0,0,0,0,0,0
326,747808,63803,33.98,-83.963,+0323.4,2017,02,06,52.3,46.1,982.9,7.1,2.2,9.9,60.8,41.0,0.0,999.9,0,0,0,0,0,0
327,747808,63803,33.98,-83.963,+0323.4,2017,09,10,63.4,49.1,985.4,10.0,11.6,17.1,68.0,57.2,0.0,999.9,0,0,0,0,0,0
328,747808,63803,33.98,-83.963,+0323.4,2017,01,19,63.1,42.4,977.6,10.0,5.6,9.9,71.6,53.6,0.0,999.9,0,0,0,0,0,0
329,747808,63803,33.98,-83.963,+0323.4,2017,04,21,76.1,61.6,977.8,10.0,6.3,9.9,82.4,62.6,0.0,999.9,0,0,0,0,0,0
330,747808,63803,33.98,-83.963,+0323.4,2017,05,23,68.0,64.5,971.3,6.5,3.3,6.0,71.6,66.2,99.99,999.9,0,1,0,0,0,0
331,747808,63803,33.98,-83.963,+0323.4,2017,07,24,80.3,74.2,977.3,8.6,5.3,9.9,89.6,73.4,99.99,999.9,0,1,0,0,0,0
332,747808,63803,33.98,-83.963,+0323.4,2017,07,23,82.9,73.0,976.4,9.4,6.4,12.0,91.4,71.6,99.99,999.9,0,1,0,0,1,0
333,747808,63803,33.98,-83.963,+0323.4,2017,05,30,69.7,65.6,982.1,7.6,5.1,12.0,73.4,66.2,99.99,999.9,0,1,0,0,0,0
334,747808,63803,33.98,-83.963,+0323.4,2017,03,25,65.9,51.5,985.3,10.0,5.9,9.9,73.4,53.6,0.0,999.9,0,0,0,0,0,0
335,747808,63803,33.98,-83.963,+0323.4,2017,03,28,70.4,59.1,976.8,9.6,7.7,13.0,78.8,60.8,0.0,999.9,0,0,0,0,0,0
