f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
3783,722154,53885,34.722,-84.869,+0216.4,2015,05,17,71.4,67.8,997.3,9.6,1.3,8.0,80.6,64.4,99.99,999.9,0,1,0,0,0,0
3784,722154,53885,34.722,-84.869,+0216.4,2015,05,19,70.3,67.7,993.8,7.0,1.9,8.0,80.6,62.6,99.99,999.9,1,1,0,0,0,0
3785,722154,53885,34.722,-84.869,+0216.4,2015,05,31,71.5,67.0,992.5,9.7,2.0,8.0,82.4,62.6,99.99,999.9,0,1,0,0,1,0
3786,722154,53885,34.722,-84.869,+0216.4,2015,06,01,70.7,66.8,992.0,9.8,2.2,8.0,80.6,64.4,99.99,999.9,0,1,0,0,1,0
3787,722154,53885,34.722,-84.869,+0216.4,2015,06,03,65.8,62.2,989.6,9.9,1.8,8.0,77.0,59.0,99.99,999.9,0,1,0,0,0,0
3788,722154,53885,34.722,-84.869,+0216.4,2015,06,24,80.8,72.3,993.1,9.7,3.0,18.1,91.4,69.8,99.99,999.9,0,1,0,0,1,0
3789,722154,53885,34.722,-84.869,+0216.4,2015,06,30,75.4,67.0,989.2,10.0,1.9,7.0,82.4,68.0,99.99,999.9,0,1,0,0,1,0
3790,722154,53885,34.722,-84.869,+0216.4,2015,07,28,79.6,75.3,990.0,9.4,0.3,8.0,89.6,71.6,99.99,999.9,0,1,0,0,1,0
3791,722154,53885,34.722,-84.869,+0216.4,2015,08,11,73.7,71.5,988.9,9.6,0.5,15.9,84.2,68.0,99.99,999.9,0,1,0,0,0,0
3792,722154,53885,34.722,-84.869,+0216.4,2015,08,14,76.1,68.2,993.8,10.0,1.8,8.0,86.0,68.0,99.99,999.9,0,1,0,0,1,0
3793,722154,53885,34.722,-84.869,+0216.4,2015,08,18,72.3,71.4,990.8,9.0,2.0,7.0,82.4,68.0,99.99,999.9,0,1,0,0,1,0
3794,722154,53885,34.722,-84.869,+0216.4,2015,09,08,72.3,68.3,991.8,10.0,1.4,8.9,84.2,64.4,99.99,999.9,0,1,0,0,0,0
3795,722154,53885,34.722,-84.869,+0216.4,2015,09,10,72.3,70.0,987.5,8.7,1.5,7.0,80.6,68.0,99.99,999.9,0,1,0,0,1,0
3796,722154,53885,34.722,-84.869,+0216.4,2015,11,02,61.9,61.9,989.2,5.3,1.4,6.0,64.4,60.8,99.99,999.9,0,1,0,0,0,0
3797,722154,53885,34.722,-84.869,+0216.4,2015,11,19,58.7,53.1,991.6,8.3,3.6,11.1,66.2,44.6,99.99,999.9,1,1,0,0,0,0
3798,722154,53885,34.722,-84.869,+0216.4,2015,12,26,64.5,62.7,997.9,9.0,2.9,8.9,71.6,59.0,99.99,999.9,0,1,0,0,0,0
3799,722175,13860,32.633,-83.6,+0089.6,2015,09,04,80.7,71.4,1003.6,9.9,2.9,12.0,94.1,70.7,99.99,999.9,0,1,0,0,1,0
3800,722176,53884,33.312,-84.77,+0295.7,2015,01,02,46.0,44.0,990.2,9.2,1.9,9.9,56.1,30.2,99.99,999.9,0,1,0,0,0,0
3801,722176,53884,33.312,-84.77,+0295.7,2015,01,03,51.7,51.5,987.6,3.8,6.6,9.9,59.7,42.8,99.99,999.9,1,1,0,0,0,0
3802,722176,53884,33.312,-84.77,+0295.7,2015,01,11,38.4,21.6,996.0,10.0,6.1,11.1,47.3,22.1,99.99,999.9,0,1,0,0,0,0
3803,722176,53884,33.312,-84.77,+0295.7,2015,03,13,53.7,51.3,990.5,8.3,9.9,15.0,68.4,46.9,99.99,999.9,0,1,0,0,0,0
3804,722176,53884,33.312,-84.77,+0295.7,2015,03,14,53.8,51.9,984.4,4.2,5.7,12.0,71.4,46.4,99.99,999.9,1,1,0,0,0,0
3805,722176,53884,33.312,-84.77,+0295.7,2015,03,31,59.8,50.3,983.2,9.9,2.7,13.0,77.2,45.7,99.99,999.9,0,1,0,0,1,0
3806,722176,53884,33.312,-84.77,+0295.7,2015,04,04,65.5,50.0,983.6,9.8,9.7,17.1,84.2,54.3,99.99,999.9,0,1,0,0,1,0
3807,722176,53884,33.312,-84.77,+0295.7,2015,04,07,70.3,64.2,986.6,6.7,1.5,7.0,82.4,57.0,99.99,999.9,1,1,0,0,0,0
3808,722176,53884,33.312,-84.77,+0295.7,2015,04,10,71.9,66.5,982.9,9.8,3.1,8.9,85.6,63.9,99.99,999.9,0,1,0,0,1,0
3809,722176,53884,33.312,-84.77,+0295.7,2015,04,25,67.9,61.3,975.5,9.7,4.3,18.1,79.9,50.0,99.99,999.9,0,1,0,0,1,0
3810,722176,53884,33.312,-84.77,+0295.7,2015,05,17,75.4,66.7,988.1,10.0,3.6,8.9,86.2,65.7,99.99,999.9,0,1,0,0,0,0
3811,722176,53884,33.312,-84.77,+0295.7,2015,05,19,74.1,70.0,984.5,9.9,2.2,7.0,88.7,67.3,99.99,999.9,0,1,0,0,0,0
3812,722176,53884,33.312,-84.77,+0295.7,2015,05,26,72.4,70.5,987.5,9.5,5.7,12.0,86.2,65.8,99.99,999.9,0,1,0,0,1,0
3813,722176,53884,33.312,-84.77,+0295.7,2015,06,01,70.8,68.9,983.2,9.5,2.0,6.0,81.3,66.4,99.99,999.9,0,1,0,0,1,0
3814,722176,53884,33.312,-84.77,+0295.7,2015,06,20,80.6,74.6,982.6,9.9,2.7,8.9,91.0,71.2,99.99,999.9,0,1,0,0,1,0
3815,722176,53884,33.312,-84.77,+0295.7,2015,07,06,75.3,72.7,985.7,9.1,1.2,6.0,84.6,68.5,99.99,999.9,0,1,0,0,0,0
3816,722176,53884,33.312,-84.77,+0295.7,2015,07,15,80.0,74.0,977.3,9.9,4.6,14.0,92.7,70.3,99.99,999.9,0,1,0,0,1,0
3817,722176,53884,33.312,-84.77,+0295.7,2015,07,19,80.5,75.6,981.9,10.0,1.9,9.9,95.0,72.3,99.99,999.9,0,1,0,0,1,0
3818,722176,53884,33.312,-84.77,+0295.7,2015,08,06,81.3,75.2,980.2,9.9,3.9,9.9,95.7,72.5,99.99,999.9,0,1,0,0,1,0
3819,722176,53884,33.312,-84.77,+0295.7,2015,09,11,74.5,71.4,978.4,6.4,3.0,8.0,85.5,70.0,99.99,999.9,0,1,0,0,1,0
3820,722176,53884,33.312,-84.77,+0295.7,2015,09,28,69.7,69.4,981.3,8.1,5.0,11.1,74.3,66.4,99.99,999.9,0,1,0,0,0,0
3821,722176,53884,33.312,-84.77,+0295.7,2015,11,01,61.5,61.2,980.4,8.8,5.5,9.9,66.0,47.7,99.99,999.9,0,1,0,0,0,0
3822,722176,53884,33.312,-84.77,+0295.7,2015,11,05,66.5,66.5,988.4,4.3,4.4,6.0,72.0,64.2,99.99,999.9,0,1,0,0,0,0
3823,722176,53884,33.312,-84.77,+0295.7,2015,12,14,65.0,62.0,976.3,9.3,7.3,13.0,73.4,52.7,99.99,999.9,0,1,0,0,0,0
3824,722176,53884,33.312,-84.77,+0295.7,2015,12,23,62.7,62.7,978.0,8.6,5.8,9.9,65.7,56.8,99.99,999.9,0,1,0,0,1,0
3825,722217,63881,32.564,-82.985,+0094.2,2015,02,16,41.5,28.3,1010.7,10.0,4.7,9.9,53.6,35.6,99.99,999.9,0,1,0,0,0,0
3826,722217,63881,32.564,-82.985,+0094.2,2015,03,12,59.5,53.6,1013.0,8.2,4.7,14.0,78.8,41.0,99.99,999.9,1,1,0,0,1,0
3827,722217,63881,32.564,-82.985,+0094.2,2015,03,19,49.0,44.7,1008.5,9.0,5.1,9.9,62.6,35.6,99.99,999.9,0,1,0,0,0,0
3828,722217,63881,32.564,-82.985,+0094.2,2015,03,21,51.7,44.5,1007.9,9.7,3.1,7.0,71.6,39.2,99.99,999.9,0,1,0,0,0,0
3829,722217,63881,32.564,-82.985,+0094.2,2015,03,30,54.6,46.6,1012.7,9.9,5.1,12.0,71.6,46.4,99.99,999.9,0,1,0,0,0,0
3830,722217,63881,32.564,-82.985,+0094.2,2015,04,10,73.8,67.0,1007.8,9.8,4.5,11.1,86.0,62.6,99.99,999.9,0,1,0,0,1,0
3831,722217,63881,32.564,-82.985,+0094.2,2015,04,11,67.3,61.8,1007.6,9.8,2.6,8.9,82.4,60.8,99.99,999.9,0,1,0,0,0,0
3832,722217,63881,32.564,-82.985,+0094.2,2015,04,13,64.3,62.0,1011.6,8.2,4.2,8.0,73.4,60.8,99.99,999.9,0,1,0,0,0,0
3833,722217,63881,32.564,-82.985,+0094.2,2015,04,19,62.9,61.8,1001.4,8.0,3.0,14.0,71.6,59.0,99.99,999.9,0,1,0,0,1,0
3834,722217,63881,32.564,-82.985,+0094.2,2015,04,29,56.6,54.4,999.0,9.4,5.9,11.1,68.0,51.8,99.99,999.9,0,1,0,0,0,0
3835,722217,63881,32.564,-82.985,+0094.2,2015,06,02,73.9,66.7,1005.7,10.0,2.0,11.1,87.8,62.6,99.99,999.9,0,1,0,0,1,0
3836,722217,63881,32.564,-82.985,+0094.2,2015,06,03,74.0,68.8,1003.8,9.5,2.7,9.9,82.4,62.6,99.99,999.9,0,1,0,0,1,0
3837,722217,63881,32.564,-82.985,+0094.2,2015,06,04,71.8,65.9,1005.4,9.3,3.7,9.9,87.8,64.4,99.99,999.9,0,1,0,0,0,0
3838,722217,63881,32.564,-82.985,+0094.2,2015,06,10,77.4,71.1,1003.1,10.0,2.6,7.0,89.6,68.0,99.99,999.9,0,1,0,0,1,0
3839,722217,63881,32.564,-82.985,+0094.2,2015,06,22,90.1,76.7,1007.2,10.0,4.2,17.1,104.0,80.6,99.99,999.9,0,1,0,0,1,0
3840,722217,63881,32.564,-82.985,+0094.2,2015,06,23,80.1,75.4,1008.6,9.8,3.8,13.0,95.0,71.6,99.99,999.9,0,1,0,0,1,0
3841,722217,63881,32.564,-82.985,+0094.2,2015,06,28,78.6,72.4,1003.0,9.9,3.8,8.0,89.6,71.6,99.99,999.9,0,1,0,0,1,0
3842,722217,63881,32.564,-82.985,+0094.2,2015,07,17,86.6,75.4,1004.1,9.1,3.4,12.0,96.8,73.4,99.99,999.9,0,1,0,0,0,0
3843,722217,63881,32.564,-82.985,+0094.2,2015,07,24,75.3,70.1,1003.2,9.5,3.7,8.0,91.4,68.0,99.99,999.9,0,1,0,0,0,0
3844,722217,63881,32.564,-82.985,+0094.2,2015,08,07,75.6,70.1,1000.5,8.3,6.9,20.0,89.6,68.0,99.99,999.9,0,1,0,0,1,0
3845,722217,63881,32.564,-82.985,+0094.2,2015,08,11,74.6,70.6,1004.0,9.3,3.5,9.9,87.8,66.2,99.99,999.9,0,1,0,0,1,0
3846,722217,63881,32.564,-82.985,+0094.2,2015,08,12,76.1,69.9,1003.5,8.6,2.1,6.0,89.6,64.4,99.99,999.9,1,1,0,0,0,0
3847,722217,63881,32.564,-82.985,+0094.2,2015,09,06,73.2,69.1,1008.0,8.2,3.5,8.9,87.8,64.4,99.99,999.9,0,1,0,0,0,0
3848,722217,63881,32.564,-82.985,+0094.2,2015,09,08,74.2,70.2,1005.6,7.7,4.0,11.1,89.6,68.0,99.99,999.9,1,1,0,0,1,0
3849,722217,63881,32.564,-82.985,+0094.2,2015,11,01,67.4,64.9,1004.4,7.6,4.4,8.0,71.6,64.4,99.99,999.9,0,1,0,0,0,0
3850,722217,63881,32.564,-82.985,+0094.2,2015,12,22,62.4,60.4,1006.7,8.0,2.2,12.0,68.0,57.2,99.99,999.9,1,1,0,0,0,0
3851,722217,63881,32.564,-82.985,+0094.2,2015,12,24,69.4,66.2,1006.8,9.9,7.9,14.0,77.0,62.6,99.99,999.9,0,1,0,0,0,0
3852,722250,13829,32.35,-85.0,+0070.7,2015,07,11,82.8,72.2,1011.4,8.9,3.6,8.9,96.8,69.8,99.99,999.9,1,1,0,0,1,0
3853,722250,13829,32.35,-85.0,+0070.7,2015,09,27,72.4,68.4,1008.1,10.0,5.0,8.0,79.2,66.2,99.99,999.9,0,1,0,0,0,0
3854,722270,13864,33.917,-84.517,+0325.5,2015,06,26,81.6,72.5,977.6,9.6,4.2,8.9,93.9,67.5,99.99,999.9,0,1,0,0,1,0
3855,722270,13864,33.917,-84.517,+0325.5,2015,07,18,83.8,72.0,978.8,10.0,2.5,6.0,94.5,71.4,99.99,999.9,0,1,0,0,1,0
3856,722270,13864,33.917,-84.517,+0325.5,2015,08,10,82.9,71.6,976.8,10.0,4.0,9.9,94.3,71.8,99.99,999.9,0,1,0,0,1,0
3857,747804,13824,32.017,-81.133,+0012.5,2015,07,22,85.0,76.7,1009.2,10.0,6.9,12.0,97.7,76.3,99.99,999.9,0,1,0,0,1,0
3858,747805,63818,32.483,-81.737,+0057.0,2015,02,05,48.8,41.2,1010.0,8.6,4.1,13.0,61.2,32.4,99.99,999.9,0,1,0,0,0,0
3859,747805,63818,32.483,-81.737,+0057.0,2015,02,23,59.6,58.2,1013.4,7.3,3.1,12.0,75.0,50.0,99.99,999.9,1,1,0,0,0,0
3860,747805,63818,32.483,-81.737,+0057.0,2015,02,24,43.1,43.0,1013.3,8.2,4.4,8.0,49.5,37.0,99.99,999.9,0,1,0,0,0,0
3861,747805,63818,32.483,-81.737,+0057.0,2015,03,03,62.0,60.2,1016.1,8.2,1.1,5.1,74.3,45.7,99.99,999.9,0,1,0,0,0,0
3862,747805,63818,32.483,-81.737,+0057.0,2015,03,13,57.4,44.9,1020.7,8.4,5.9,13.0,63.7,53.1,99.99,999.9,0,1,0,0,0,0
3863,747805,63818,32.483,-81.737,+0057.0,2015,04,02,64.3,58.3,1015.9,7.9,3.7,11.1,80.1,52.0,99.99,999.9,1,1,0,0,0,0
3864,747805,63818,32.483,-81.737,+0057.0,2015,04,13,70.6,68.9,1015.8,8.5,3.1,9.9,82.2,65.7,99.99,999.9,0,1,0,0,0,0
3865,747805,63818,32.483,-81.737,+0057.0,2015,06,04,73.5,70.7,1009.2,9.8,2.1,8.0,86.0,66.7,99.99,999.9,0,1,0,0,0,0
3866,747805,63818,32.483,-81.737,+0057.0,2015,06,12,78.8,74.7,1011.8,10.0,4.6,9.9,90.7,68.0,99.99,999.9,0,1,0,0,0,0
3867,747805,63818,32.483,-81.737,+0057.0,2015,06,22,84.8,75.6,1010.8,10.0,2.6,8.0,99.5,75.2,99.99,999.9,0,1,0,0,1,0
3868,747805,63818,32.483,-81.737,+0057.0,2015,07,15,81.4,75.6,1003.2,10.0,6.6,15.0,93.7,75.2,99.99,999.9,0,1,0,0,1,0
3869,747805,63818,32.483,-81.737,+0057.0,2015,07,23,82.7,76.1,1006.5,10.0,4.6,17.1,97.5,75.7,99.99,999.9,0,1,0,0,1,0
3870,747805,63818,32.483,-81.737,+0057.0,2015,07,24,78.2,76.5,1006.7,10.0,4.9,8.0,97.2,73.9,99.99,999.9,0,1,0,0,0,0
3871,747805,63818,32.483,-81.737,+0057.0,2015,07,31,81.1,79.0,1006.4,9.0,2.2,15.0,97.2,72.0,99.99,999.9,0,1,0,0,1,0
3872,747805,63818,32.483,-81.737,+0057.0,2015,08,29,76.6,73.2,1013.7,10.0,2.4,8.9,86.4,70.5,99.99,999.9,0,1,0,0,0,0
3873,747805,63818,32.483,-81.737,+0057.0,2015,09,12,74.8,73.5,1004.5,9.6,5.3,8.9,88.2,70.5,99.99,999.9,0,1,0,0,0,0
3874,747805,63818,32.483,-81.737,+0057.0,2015,09,30,78.2,78.1,1002.2,7.6,0.6,4.1,85.8,72.9,99.99,999.9,1,1,0,0,0,0
3875,747805,63818,32.483,-81.737,+0057.0,2015,10,05,65.2,64.9,1002.1,8.6,8.5,12.0,73.4,61.9,99.99,999.9,0,1,0,0,0,0
3876,747805,63818,32.483,-81.737,+0057.0,2015,10,10,71.4,69.5,1007.9,10.0,2.1,13.0,84.7,61.7,99.99,999.9,0,1,0,0,1,0
3877,747805,63818,32.483,-81.737,+0057.0,2015,10,28,72.6,71.1,1005.1,8.8,4.7,12.0,84.9,56.5,99.99,999.9,0,1,0,0,0,0
3878,747805,63818,32.483,-81.737,+0057.0,2015,10,29,68.8,66.6,1004.6,9.1,2.2,8.9,84.9,55.6,99.99,999.9,1,1,0,0,0,0
3879,747805,63818,32.483,-81.737,+0057.0,2015,11,08,62.2,61.7,1014.7,9.1,5.5,13.0,81.5,51.8,99.99,999.9,0,1,0,0,0,0
3880,747805,63818,32.483,-81.737,+0057.0,2015,12,14,68.2,64.6,1006.8,9.7,4.1,11.1,75.6,63.0,99.99,999.9,0,1,0,0,0,0
3881,747805,63818,32.483,-81.737,+0057.0,2015,12,27,74.5,69.9,1014.6,9.3,2.4,8.9,84.2,69.3,99.99,999.9,0,1,0,0,0,0
3882,747805,63818,32.483,-81.737,+0057.0,2015,12,29,76.4,73.2,1010.5,9.6,7.3,12.0,86.2,71.2,99.99,999.9,0,1,0,0,0,0
3883,747806,63809,32.955,-84.264,+0242.6,2015,01,03,54.2,53.3,994.9,5.0,5.1,8.0,60.8,50.0,99.99,999.9,1,1,0,0,0,0
3884,747806,63809,32.955,-84.264,+0242.6,2015,01,15,40.0,38.5,993.5,5.9,0.9,5.1,44.6,35.6,99.99,999.9,0,1,0,0,0,0
3885,747806,63809,32.955,-84.264,+0242.6,2015,02,02,52.6,45.6,984.1,9.3,12.9,24.1,60.8,37.4,99.99,999.9,0,1,0,0,0,0
3886,747806,63809,32.955,-84.264,+0242.6,2015,02,05,47.8,34.6,989.8,10.0,4.8,11.1,55.4,42.8,99.99,999.9,0,1,0,0,0,0
3887,747806,63809,32.955,-84.264,+0242.6,2015,02,16,41.7,24.5,991.0,10.0,6.0,11.1,51.8,37.4,99.99,999.9,0,1,0,0,0,0
3888,747806,63809,32.955,-84.264,+0242.6,2015,02,17,43.0,38.0,981.9,8.3,6.8,15.0,55.4,33.8,99.99,999.9,0,1,0,0,0,0
3889,747806,63809,32.955,-84.264,+0242.6,2015,02,22,57.2,52.2,991.5,6.4,4.7,11.1,60.8,53.6,99.99,999.9,1,1,0,0,0,0
3890,747806,63809,32.955,-84.264,+0242.6,2015,02,26,41.2,37.0,980.9,7.5,4.9,9.9,51.8,37.4,99.99,999.9,0,1,0,0,0,0
3891,747806,63809,32.955,-84.264,+0242.6,2015,03,04,62.9,58.9,989.5,5.8,5.6,17.1,77.0,51.8,99.99,999.9,1,1,0,0,0,0
3892,747806,63809,32.955,-84.264,+0242.6,2015,03,12,66.1,63.0,995.3,5.2,4.1,9.9,75.2,60.8,99.99,999.9,1,1,0,0,0,0
3893,747806,63809,32.955,-84.264,+0242.6,2015,03,14,55.5,52.7,991.3,4.3,5.4,13.0,73.4,46.4,99.99,999.9,1,1,0,0,0,0
3894,747806,63809,32.955,-84.264,+0242.6,2015,03,22,58.8,52.4,988.9,9.0,3.9,8.9,69.8,53.6,99.99,999.9,0,1,0,0,0,0
3895,747806,63809,32.955,-84.264,+0242.6,2015,03,23,58.3,55.1,986.3,7.2,6.1,9.9,64.4,55.4,99.99,999.9,0,1,0,0,0,0
3896,747806,63809,32.955,-84.264,+0242.6,2015,04,17,59.3,58.1,991.7,6.2,3.5,9.9,64.4,57.2,99.99,999.9,1,1,0,0,0,0
3897,747806,63809,32.955,-84.264,+0242.6,2015,04,25,69.7,61.0,982.3,9.7,4.6,11.1,82.4,60.8,99.99,999.9,0,1,0,0,1,0
3898,747806,63809,32.955,-84.264,+0242.6,2015,04,29,59.1,56.8,981.2,8.5,4.3,9.9,64.4,55.4,99.99,999.9,0,1,0,0,1,0
3899,747806,63809,32.955,-84.264,+0242.6,2015,06,01,73.2,71.0,989.7,9.5,2.8,8.0,86.0,69.8,99.99,999.9,0,1,0,0,1,0
3900,747806,63809,32.955,-84.264,+0242.6,2015,06,03,73.5,69.7,986.2,9.7,3.1,11.1,82.4,68.0,99.99,999.9,0,1,0,0,1,0
3901,747806,63809,32.955,-84.264,+0242.6,2015,06,12,77.5,72.8,990.1,9.9,4.0,9.9,87.8,69.8,99.99,999.9,0,1,0,0,0,0
3902,747806,63809,32.955,-84.264,+0242.6,2015,06,21,81.8,75.1,989.9,10.0,5.2,11.1,91.4,77.0,99.99,999.9,0,1,0,0,1,0
3903,747806,63809,32.955,-84.264,+0242.6,2015,07,01,76.7,71.6,989.4,9.9,5.8,15.9,87.8,71.6,99.99,999.9,0,1,0,0,1,0
3904,747806,63809,32.955,-84.264,+0242.6,2015,07,22,84.4,74.7,984.9,10.0,3.7,14.0,95.0,75.2,99.99,999.9,0,1,0,0,1,0
3905,747806,63809,32.955,-84.264,+0242.6,2015,08,01,80.3,75.0,985.4,8.7,2.6,8.0,91.4,71.6,99.99,999.9,1,1,0,0,0,0
3906,747806,63809,32.955,-84.264,+0242.6,2015,08,17,78.4,75.7,991.6,9.6,3.5,9.9,89.6,73.4,99.99,999.9,0,1,0,0,1,0
3907,747806,63809,32.955,-84.264,+0242.6,2015,09,25,64.1,64.0,988.0,6.4,3.9,9.9,69.8,60.8,99.99,999.9,0,1,0,0,0,0
3908,747806,63809,32.955,-84.264,+0242.6,2015,09,28,70.8,70.8,987.7,6.3,4.2,8.0,75.2,68.0,99.99,999.9,0,1,0,0,0,0
3909,747806,63809,32.955,-84.264,+0242.6,2015,10,10,70.4,67.7,987.4,9.8,2.9,9.9,77.0,66.2,99.99,999.9,0,1,0,0,0,0
3910,747806,63809,32.955,-84.264,+0242.6,2015,11,06,73.8,72.0,993.3,4.2,4.9,8.0,82.4,69.8,99.99,999.9,1,1,0,0,0,0
3911,747806,63809,32.955,-84.264,+0242.6,2015,12,29,69.3,66.8,987.5,9.4,7.5,13.0,75.2,62.6,99.99,999.9,0,1,0,0,0,0
3912,747807,03821,33.017,-85.067,+0207.9,2015,01,01,42.0,35.0,1001.5,8.4,0.3,7.0,58.8,31.1,99.99,999.9,0,1,0,0,0,0
3913,747807,03821,33.017,-85.067,+0207.9,2015,01,18,45.6,33.3,994.5,9.5,4.4,17.1,65.7,29.1,99.99,999.9,0,1,0,0,0,0
3914,747807,03821,33.017,-85.067,+0207.9,2015,02,22,59.7,54.9,994.2,7.3,3.7,11.1,63.9,54.9,99.99,999.9,0,1,0,0,0,0
3915,747807,03821,33.017,-85.067,+0207.9,2015,03,02,54.6,52.5,1001.5,4.4,1.3,6.0,68.9,43.2,99.99,999.9,1,1,0,0,0,0
3916,747807,03821,33.017,-85.067,+0207.9,2015,03,12,66.2,64.4,998.6,5.1,2.2,7.0,76.5,52.3,99.99,999.9,1,1,0,0,0,0
3917,747807,03821,33.017,-85.067,+0207.9,2015,03,30,61.4,49.5,996.9,8.9,5.8,14.0,76.1,50.5,99.99,999.9,0,1,0,0,1,0
3918,747807,03821,33.017,-85.067,+0207.9,2015,04,19,72.3,70.7,985.7,8.7,4.8,12.0,80.4,65.5,99.99,999.9,0,1,0,0,1,0
3919,747807,03821,33.017,-85.067,+0207.9,2015,05,17,78.8,72.1,997.7,9.5,3.2,8.0,89.6,67.1,99.99,999.9,0,1,0,0,0,0
3920,747807,03821,33.017,-85.067,+0207.9,2015,05,19,77.3,72.9,994.3,9.3,1.6,9.9,90.9,68.5,99.99,999.9,0,1,0,0,1,0
3921,747807,03821,33.017,-85.067,+0207.9,2015,06,01,73.7,71.7,992.9,8.6,1.6,15.0,91.6,67.5,99.99,999.9,0,1,0,0,1,0
3922,747807,03821,33.017,-85.067,+0207.9,2015,06,02,75.2,70.5,991.4,9.6,1.7,7.0,86.7,64.8,99.99,999.9,0,1,0,0,0,0
3923,747807,03821,33.017,-85.067,+0207.9,2015,06,18,83.5,77.7,993.8,10.0,1.9,14.0,97.5,72.7,99.99,999.9,0,1,0,0,1,0
3924,747807,03821,33.017,-85.067,+0207.9,2015,06,28,77.9,71.4,989.6,9.8,2.5,9.9,93.0,70.7,99.99,999.9,0,1,0,0,1,0
3925,747807,03821,33.017,-85.067,+0207.9,2015,07,10,82.3,77.0,996.1,9.4,1.9,8.9,95.9,71.6,99.99,999.9,0,1,0,0,1,0
3926,747807,03821,33.017,-85.067,+0207.9,2015,07,24,82.1,78.3,990.0,9.3,3.0,11.1,94.3,73.6,99.99,999.9,0,1,0,0,1,0
3927,747807,03821,33.017,-85.067,+0207.9,2015,08,16,79.0,74.3,994.8,10.0,2.0,11.1,92.1,71.1,99.99,999.9,0,1,0,0,1,0
3928,747807,03821,33.017,-85.067,+0207.9,2015,08,21,81.2,77.5,992.4,7.2,1.7,14.0,93.7,75.2,99.99,999.9,0,1,0,0,1,0
3929,747807,03821,33.017,-85.067,+0207.9,2015,08,22,82.2,78.1,992.6,9.8,0.9,5.1,94.3,75.2,99.99,999.9,0,1,0,0,0,0
3930,747807,03821,33.017,-85.067,+0207.9,2015,09,22,72.7,70.9,992.5,10.0,2.3,8.0,82.0,68.9,99.99,999.9,0,1,0,0,0,0
3931,747807,03821,33.017,-85.067,+0207.9,2015,10,13,69.4,65.9,985.7,10.0,3.5,9.9,83.1,57.6,99.99,999.9,0,1,0,0,1,0
3932,747807,03821,33.017,-85.067,+0207.9,2015,11,01,66.2,65.6,990.2,8.1,1.8,6.0,73.0,49.6,99.99,999.9,0,1,0,0,0,0
3933,747807,03821,33.017,-85.067,+0207.9,2015,11,02,70.8,70.8,988.2,7.6,2.0,8.0,79.7,63.0,99.99,999.9,0,1,0,0,1,0
3934,747807,03821,33.017,-85.067,+0207.9,2015,11,05,72.1,72.1,998.0,8.1,1.1,5.1,77.9,68.2,99.99,999.9,0,1,0,0,0,0
3935,747807,03821,33.017,-85.067,+0207.9,2015,11,09,53.2,53.2,994.9,7.6,4.8,8.0,60.4,51.3,99.99,999.9,0,1,0,0,0,0
3936,747807,03821,33.017,-85.067,+0207.9,2015,11,19,67.5,61.7,991.9,7.9,3.1,8.0,79.7,55.2,99.99,999.9,1,1,0,0,0,0
3937,747807,03821,33.017,-85.067,+0207.9,2015,12,28,71.3,70.8,988.7,8.7,6.9,15.0,79.3,63.3,99.99,999.9,1,1,0,0,0,0
3938,747807,03821,33.017,-85.067,+0207.9,2015,12,29,68.1,65.4,990.7,9.6,4.0,12.0,76.1,59.5,99.99,999.9,0,1,0,0,0,0
3939,747809,03832,33.983,-83.668,+0287.4,2015,01,16,42.1,34.5,987.1,9.2,6.5,11.1,59.0,32.0,99.99,999.9,0,1,0,0,0,0
3940,747809,03832,33.983,-83.668,+0287.4,2015,01,24,43.4,37.7,975.8,7.9,9.2,22.9,50.0,41.0,99.99,999.9,0,1,0,0,0,0
3941,747809,03832,33.983,-83.668,+0287.4,2015,02,02,49.9,43.8,978.0,9.5,12.4,27.0,57.2,35.6,99.99,999.9,0,1,0,0,0,0
3942,747809,03832,33.983,-83.668,+0287.4,2015,02,09,58.4,52.1,977.8,8.5,3.9,8.0,62.6,53.6,99.99,999.9,0,1,0,0,1,0
3943,747809,03832,33.983,-83.668,+0287.4,2015,02,18,30.3,26.2,981.8,10.0,1.7,12.0,37.4,24.8,99.99,999.9,0,0,1,0,0,0
3944,747809,03832,33.983,-83.668,+0287.4,2015,02,22,44.4,42.2,987.4,4.4,2.7,13.0,53.6,37.4,99.99,999.9,1,1,0,0,0,0
3945,747809,03832,33.983,-83.668,+0287.4,2015,02,25,34.9,32.9,980.2,6.7,1.7,8.9,39.2,32.0,99.99,999.9,0,1,1,0,0,0
3946,747809,03832,33.983,-83.668,+0287.4,2015,03,11,66.8,62.0,987.2,8.9,3.5,13.0,78.8,55.4,99.99,999.9,0,1,0,0,0,0
3947,747809,03832,33.983,-83.668,+0287.4,2015,03,26,65.8,59.8,982.2,5.9,3.8,11.1,73.4,60.8,99.99,999.9,1,1,0,0,0,0
3948,747809,03832,33.983,-83.668,+0287.4,2015,04,06,58.4,44.6,991.0,9.9,3.0,6.0,64.4,51.8,99.99,999.9,0,1,0,0,0,0
